timestamp_unix,timestamp_iso,participant_full_id,eda_scl_usiemens,missing_value_reason
1687325880000,2023-06-21T05:38:00Z,451-1-1-01,,device_not_worn_correctly
1687325940000,2023-06-21T05:39:00Z,451-1-1-01,,device_not_worn_correctly
1687326000000,2023-06-21T05:40:00Z,451-1-1-01,,device_not_worn_correctly
1687326060000,2023-06-21T05:41:00Z,451-1-1-01,,device_not_worn_correctly
1687326120000,2023-06-21T05:42:00Z,451-1-1-01,,device_not_worn_correctly
1687326180000,2023-06-21T05:43:00Z,451-1-1-01,,device_not_worn_correctly
1687326240000,2023-06-21T05:44:00Z,451-1-1-01,,device_not_worn_correctly
1687326300000,2023-06-21T05:45:00Z,451-1-1-01,,device_not_worn_correctly
1687326360000,2023-06-21T05:46:00Z,451-1-1-01,,device_not_worn_correctly
1687326420000,2023-06-21T05:47:00Z,451-1-1-01,,device_not_worn_correctly
1687326480000,2023-06-21T05:48:00Z,451-1-1-01,,device_not_worn_correctly
1687326540000,2023-06-21T05:49:00Z,451-1-1-01,,device_not_worn_correctly
1687326600000,2023-06-21T05:50:00Z,451-1-1-01,,device_not_worn_correctly
1687326660000,2023-06-21T05:51:00Z,451-1-1-01,,device_not_worn_correctly
1687326720000,2023-06-21T05:52:00Z,451-1-1-01,,device_not_worn_correctly
1687326780000,2023-06-21T05:53:00Z,451-1-1-01,,device_not_worn_correctly
1687326840000,2023-06-21T05:54:00Z,451-1-1-01,0.05,
1687326900000,2023-06-21T05:55:00Z,451-1-1-01,0.17,
1687326960000,2023-06-21T05:56:00Z,451-1-1-01,0.18,
1687327020000,2023-06-21T05:57:00Z,451-1-1-01,0.21,
1687327080000,2023-06-21T05:58:00Z,451-1-1-01,0.19,
1687327140000,2023-06-21T05:59:00Z,451-1-1-01,0.17,
1687327200000,2023-06-21T06:00:00Z,451-1-1-01,0.18,
1687327260000,2023-06-21T06:01:00Z,451-1-1-01,0.18,
1687327320000,2023-06-21T06:02:00Z,451-1-1-01,0.15,
1687327380000,2023-06-21T06:03:00Z,451-1-1-01,0.13,
1687327440000,2023-06-21T06:04:00Z,451-1-1-01,0.12,
1687327500000,2023-06-21T06:05:00Z,451-1-1-01,0.11,
1687327560000,2023-06-21T06:06:00Z,451-1-1-01,0.1,
1687327620000,2023-06-21T06:07:00Z,451-1-1-01,0.09,
1687327680000,2023-06-21T06:08:00Z,451-1-1-01,0.09,
1687327740000,2023-06-21T06:09:00Z,451-1-1-01,0.09,
1687327800000,2023-06-21T06:10:00Z,451-1-1-01,0.09,
1687327860000,2023-06-21T06:11:00Z,451-1-1-01,0.09,
1687327920000,2023-06-21T06:12:00Z,451-1-1-01,0.08,
1687327980000,2023-06-21T06:13:00Z,451-1-1-01,0.08,
1687328040000,2023-06-21T06:14:00Z,451-1-1-01,0.07,
1687328100000,2023-06-21T06:15:00Z,451-1-1-01,0.06,
1687328160000,2023-06-21T06:16:00Z,451-1-1-01,0.07,
1687328220000,2023-06-21T06:17:00Z,451-1-1-01,0.07,
1687328280000,2023-06-21T06:18:00Z,451-1-1-01,0.07,
1687328340000,2023-06-21T06:19:00Z,451-1-1-01,0.06,
1687328400000,2023-06-21T06:20:00Z,451-1-1-01,0.05,
1687328460000,2023-06-21T06:21:00Z,451-1-1-01,0.06,
1687328520000,2023-06-21T06:22:00Z,451-1-1-01,0.06,
1687328580000,2023-06-21T06:23:00Z,451-1-1-01,0.07,
1687328640000,2023-06-21T06:24:00Z,451-1-1-01,0.07,
1687328700000,2023-06-21T06:25:00Z,451-1-1-01,0.07,
1687328760000,2023-06-21T06:26:00Z,451-1-1-01,0.07,
1687328820000,2023-06-21T06:27:00Z,451-1-1-01,0.07,
1687328880000,2023-06-21T06:28:00Z,451-1-1-01,0.06,
1687328940000,2023-06-21T06:29:00Z,451-1-1-01,0.07,
1687329000000,2023-06-21T06:30:00Z,451-1-1-01,0.07,
1687329060000,2023-06-21T06:31:00Z,451-1-1-01,0.07,
1687329120000,2023-06-21T06:32:00Z,451-1-1-01,0.07,
1687329180000,2023-06-21T06:33:00Z,451-1-1-01,0.06,
1687329240000,2023-06-21T06:34:00Z,451-1-1-01,0.06,
1687329300000,2023-06-21T06:35:00Z,451-1-1-01,0.06,
1687329360000,2023-06-21T06:36:00Z,451-1-1-01,0.06,
1687329420000,2023-06-21T06:37:00Z,451-1-1-01,0.06,
1687329480000,2023-06-21T06:38:00Z,451-1-1-01,0.06,
1687329540000,2023-06-21T06:39:00Z,451-1-1-01,0.06,
1687329600000,2023-06-21T06:40:00Z,451-1-1-01,0.06,
1687329660000,2023-06-21T06:41:00Z,451-1-1-01,0.06,
1687329720000,2023-06-21T06:42:00Z,451-1-1-01,0.06,
1687329780000,2023-06-21T06:43:00Z,451-1-1-01,0.06,
1687329840000,2023-06-21T06:44:00Z,451-1-1-01,0.06,
1687329900000,2023-06-21T06:45:00Z,451-1-1-01,0.06,
1687329960000,2023-06-21T06:46:00Z,451-1-1-01,0.06,
1687330020000,2023-06-21T06:47:00Z,451-1-1-01,0.06,
1687330080000,2023-06-21T06:48:00Z,451-1-1-01,0.06,
1687330140000,2023-06-21T06:49:00Z,451-1-1-01,0.07,
1687330200000,2023-06-21T06:50:00Z,451-1-1-01,0.08,
1687330260000,2023-06-21T06:51:00Z,451-1-1-01,0.09,
1687330320000,2023-06-21T06:52:00Z,451-1-1-01,0.09,
1687330380000,2023-06-21T06:53:00Z,451-1-1-01,0.09,
1687330440000,2023-06-21T06:54:00Z,451-1-1-01,0.09,
1687330500000,2023-06-21T06:55:00Z,451-1-1-01,0.08,
1687330560000,2023-06-21T06:56:00Z,451-1-1-01,0.1,
1687330620000,2023-06-21T06:57:00Z,451-1-1-01,0.08,
1687330680000,2023-06-21T06:58:00Z,451-1-1-01,0.08,
1687330740000,2023-06-21T06:59:00Z,451-1-1-01,0.07,
1687330800000,2023-06-21T07:00:00Z,451-1-1-01,0.07,
1687330860000,2023-06-21T07:01:00Z,451-1-1-01,0.07,
1687330920000,2023-06-21T07:02:00Z,451-1-1-01,0.05,
1687330980000,2023-06-21T07:03:00Z,451-1-1-01,0.06,
1687331040000,2023-06-21T07:04:00Z,451-1-1-01,0.06,
1687331100000,2023-06-21T07:05:00Z,451-1-1-01,0.06,
1687331160000,2023-06-21T07:06:00Z,451-1-1-01,0.05,
1687331220000,2023-06-21T07:07:00Z,451-1-1-01,0.05,
1687331280000,2023-06-21T07:08:00Z,451-1-1-01,0.06,
1687331340000,2023-06-21T07:09:00Z,451-1-1-01,0.05,
1687331400000,2023-06-21T07:10:00Z,451-1-1-01,0.05,
1687331460000,2023-06-21T07:11:00Z,451-1-1-01,0.04,
1687331520000,2023-06-21T07:12:00Z,451-1-1-01,0.03,
1687331580000,2023-06-21T07:13:00Z,451-1-1-01,0.03,
1687331640000,2023-06-21T07:14:00Z,451-1-1-01,,device_not_worn_correctly
1687331700000,2023-06-21T07:15:00Z,451-1-1-01,0.01,
1687331760000,2023-06-21T07:16:00Z,451-1-1-01,0.03,
1687331820000,2023-06-21T07:17:00Z,451-1-1-01,0.02,
1687331880000,2023-06-21T07:18:00Z,451-1-1-01,0.03,
1687331940000,2023-06-21T07:19:00Z,451-1-1-01,0.03,
1687332000000,2023-06-21T07:20:00Z,451-1-1-01,0.04,
1687332060000,2023-06-21T07:21:00Z,451-1-1-01,0.03,
1687332120000,2023-06-21T07:22:00Z,451-1-1-01,0.03,
1687332180000,2023-06-21T07:23:00Z,451-1-1-01,0.03,
1687332240000,2023-06-21T07:24:00Z,451-1-1-01,0.03,
1687332300000,2023-06-21T07:25:00Z,451-1-1-01,0.03,
1687332360000,2023-06-21T07:26:00Z,451-1-1-01,0.03,
1687332420000,2023-06-21T07:27:00Z,451-1-1-01,0.03,
1687332480000,2023-06-21T07:28:00Z,451-1-1-01,0.03,
1687332540000,2023-06-21T07:29:00Z,451-1-1-01,0.03,
1687332600000,2023-06-21T07:30:00Z,451-1-1-01,0.04,
1687332660000,2023-06-21T07:31:00Z,451-1-1-01,0.04,
1687332720000,2023-06-21T07:32:00Z,451-1-1-01,0.04,
1687332780000,2023-06-21T07:33:00Z,451-1-1-01,0.04,
1687332840000,2023-06-21T07:34:00Z,451-1-1-01,0.04,
1687332900000,2023-06-21T07:35:00Z,451-1-1-01,0.04,
1687332960000,2023-06-21T07:36:00Z,451-1-1-01,0.04,
1687333020000,2023-06-21T07:37:00Z,451-1-1-01,0.04,
1687333080000,2023-06-21T07:38:00Z,451-1-1-01,0.04,
1687333140000,2023-06-21T07:39:00Z,451-1-1-01,0.04,
1687333200000,2023-06-21T07:40:00Z,451-1-1-01,0.04,
1687333260000,2023-06-21T07:41:00Z,451-1-1-01,0.05,
1687333320000,2023-06-21T07:42:00Z,451-1-1-01,0.05,
1687333380000,2023-06-21T07:43:00Z,451-1-1-01,0.04,
1687333440000,2023-06-21T07:44:00Z,451-1-1-01,0.04,
1687333500000,2023-06-21T07:45:00Z,451-1-1-01,0.04,
1687333560000,2023-06-21T07:46:00Z,451-1-1-01,0.05,
1687333620000,2023-06-21T07:47:00Z,451-1-1-01,0.04,
1687333680000,2023-06-21T07:48:00Z,451-1-1-01,0.04,
1687333740000,2023-06-21T07:49:00Z,451-1-1-01,0.05,
1687333800000,2023-06-21T07:50:00Z,451-1-1-01,0.05,
1687333860000,2023-06-21T07:51:00Z,451-1-1-01,0.04,
1687333920000,2023-06-21T07:52:00Z,451-1-1-01,0.05,
1687333980000,2023-06-21T07:53:00Z,451-1-1-01,0.05,
1687334040000,2023-06-21T07:54:00Z,451-1-1-01,0.05,
1687334100000,2023-06-21T07:55:00Z,451-1-1-01,0.05,
1687334160000,2023-06-21T07:56:00Z,451-1-1-01,0.05,
1687334220000,2023-06-21T07:57:00Z,451-1-1-01,0.05,
1687334280000,2023-06-21T07:58:00Z,451-1-1-01,0.05,
1687334340000,2023-06-21T07:59:00Z,451-1-1-01,0.05,
1687334400000,2023-06-21T08:00:00Z,451-1-1-01,0.05,
1687334460000,2023-06-21T08:01:00Z,451-1-1-01,0.05,
1687334520000,2023-06-21T08:02:00Z,451-1-1-01,0.05,
1687334580000,2023-06-21T08:03:00Z,451-1-1-01,0.04,
1687334640000,2023-06-21T08:04:00Z,451-1-1-01,0.04,
1687334700000,2023-06-21T08:05:00Z,451-1-1-01,0.04,
1687334760000,2023-06-21T08:06:00Z,451-1-1-01,0.04,
1687334820000,2023-06-21T08:07:00Z,451-1-1-01,0.05,
1687334880000,2023-06-21T08:08:00Z,451-1-1-01,0.05,
1687334940000,2023-06-21T08:09:00Z,451-1-1-01,0.05,
1687335000000,2023-06-21T08:10:00Z,451-1-1-01,0.05,
1687335060000,2023-06-21T08:11:00Z,451-1-1-01,0.04,
1687335120000,2023-06-21T08:12:00Z,451-1-1-01,0.05,
1687335180000,2023-06-21T08:13:00Z,451-1-1-01,0.05,
1687335240000,2023-06-21T08:14:00Z,451-1-1-01,0.05,
1687335300000,2023-06-21T08:15:00Z,451-1-1-01,0.05,
1687335360000,2023-06-21T08:16:00Z,451-1-1-01,0.05,
1687335420000,2023-06-21T08:17:00Z,451-1-1-01,0.04,
1687335480000,2023-06-21T08:18:00Z,451-1-1-01,0.05,
1687335540000,2023-06-21T08:19:00Z,451-1-1-01,0.05,
1687335600000,2023-06-21T08:20:00Z,451-1-1-01,0.05,
1687335660000,2023-06-21T08:21:00Z,451-1-1-01,0.05,
1687335720000,2023-06-21T08:22:00Z,451-1-1-01,0.05,
1687335780000,2023-06-21T08:23:00Z,451-1-1-01,0.05,
1687335840000,2023-06-21T08:24:00Z,451-1-1-01,0.05,
1687335900000,2023-06-21T08:25:00Z,451-1-1-01,0.05,
1687335960000,2023-06-21T08:26:00Z,451-1-1-01,0.05,
1687336020000,2023-06-21T08:27:00Z,451-1-1-01,0.05,
1687336080000,2023-06-21T08:28:00Z,451-1-1-01,0.05,
1687336140000,2023-06-21T08:29:00Z,451-1-1-01,0.05,
1687336200000,2023-06-21T08:30:00Z,451-1-1-01,0.05,
1687336260000,2023-06-21T08:31:00Z,451-1-1-01,0.05,
1687336320000,2023-06-21T08:32:00Z,451-1-1-01,0.05,
1687336380000,2023-06-21T08:33:00Z,451-1-1-01,0.05,
1687336440000,2023-06-21T08:34:00Z,451-1-1-01,0.05,
1687336500000,2023-06-21T08:35:00Z,451-1-1-01,0.05,
1687336560000,2023-06-21T08:36:00Z,451-1-1-01,0.05,
1687336620000,2023-06-21T08:37:00Z,451-1-1-01,0.05,
1687336680000,2023-06-21T08:38:00Z,451-1-1-01,0.05,
1687336740000,2023-06-21T08:39:00Z,451-1-1-01,0.05,
1687336800000,2023-06-21T08:40:00Z,451-1-1-01,0.05,
1687336860000,2023-06-21T08:41:00Z,451-1-1-01,0.05,
1687336920000,2023-06-21T08:42:00Z,451-1-1-01,0.05,
1687336980000,2023-06-21T08:43:00Z,451-1-1-01,0.05,
1687337040000,2023-06-21T08:44:00Z,451-1-1-01,0.06,
1687337100000,2023-06-21T08:45:00Z,451-1-1-01,0.06,
1687337160000,2023-06-21T08:46:00Z,451-1-1-01,,device_not_recording
1687337220000,2023-06-21T08:47:00Z,451-1-1-01,0.06,
1687337280000,2023-06-21T08:48:00Z,451-1-1-01,0.05,
1687337340000,2023-06-21T08:49:00Z,451-1-1-01,0.05,
1687337400000,2023-06-21T08:50:00Z,451-1-1-01,0.05,
1687337460000,2023-06-21T08:51:00Z,451-1-1-01,0.05,
1687337520000,2023-06-21T08:52:00Z,451-1-1-01,0.05,
1687337580000,2023-06-21T08:53:00Z,451-1-1-01,0.04,
1687337640000,2023-06-21T08:54:00Z,451-1-1-01,0.04,
1687337700000,2023-06-21T08:55:00Z,451-1-1-01,0.04,
1687337760000,2023-06-21T08:56:00Z,451-1-1-01,0.05,
1687337820000,2023-06-21T08:57:00Z,451-1-1-01,0.05,
1687337880000,2023-06-21T08:58:00Z,451-1-1-01,0.05,
1687337940000,2023-06-21T08:59:00Z,451-1-1-01,0.05,
1687338000000,2023-06-21T09:00:00Z,451-1-1-01,0.05,
1687338060000,2023-06-21T09:01:00Z,451-1-1-01,0.05,
1687338120000,2023-06-21T09:02:00Z,451-1-1-01,0.05,
1687338180000,2023-06-21T09:03:00Z,451-1-1-01,0.05,
1687338240000,2023-06-21T09:04:00Z,451-1-1-01,0.05,
1687338300000,2023-06-21T09:05:00Z,451-1-1-01,0.05,
1687338360000,2023-06-21T09:06:00Z,451-1-1-01,0.05,
1687338420000,2023-06-21T09:07:00Z,451-1-1-01,0.05,
1687338480000,2023-06-21T09:08:00Z,451-1-1-01,0.05,
1687338540000,2023-06-21T09:09:00Z,451-1-1-01,0.04,
1687338600000,2023-06-21T09:10:00Z,451-1-1-01,0.04,
1687338660000,2023-06-21T09:11:00Z,451-1-1-01,0.05,
1687338720000,2023-06-21T09:12:00Z,451-1-1-01,0.05,
1687338780000,2023-06-21T09:13:00Z,451-1-1-01,0.04,
1687338840000,2023-06-21T09:14:00Z,451-1-1-01,0.04,
1687338900000,2023-06-21T09:15:00Z,451-1-1-01,0.04,
1687338960000,2023-06-21T09:16:00Z,451-1-1-01,0.04,
1687339020000,2023-06-21T09:17:00Z,451-1-1-01,0.04,
1687339080000,2023-06-21T09:18:00Z,451-1-1-01,0.05,
1687339140000,2023-06-21T09:19:00Z,451-1-1-01,0.05,
1687339200000,2023-06-21T09:20:00Z,451-1-1-01,0.05,
1687339260000,2023-06-21T09:21:00Z,451-1-1-01,0.05,
1687339320000,2023-06-21T09:22:00Z,451-1-1-01,0.05,
1687339380000,2023-06-21T09:23:00Z,451-1-1-01,0.05,
1687339440000,2023-06-21T09:24:00Z,451-1-1-01,0.05,
1687339500000,2023-06-21T09:25:00Z,451-1-1-01,0.05,
1687339560000,2023-06-21T09:26:00Z,451-1-1-01,0.05,
1687339620000,2023-06-21T09:27:00Z,451-1-1-01,0.05,
1687339680000,2023-06-21T09:28:00Z,451-1-1-01,0.05,
1687339740000,2023-06-21T09:29:00Z,451-1-1-01,0.05,
1687339800000,2023-06-21T09:30:00Z,451-1-1-01,0.05,
1687339860000,2023-06-21T09:31:00Z,451-1-1-01,0.05,
1687339920000,2023-06-21T09:32:00Z,451-1-1-01,0.05,
1687339980000,2023-06-21T09:33:00Z,451-1-1-01,0.05,
1687340040000,2023-06-21T09:34:00Z,451-1-1-01,0.05,
1687340100000,2023-06-21T09:35:00Z,451-1-1-01,0.04,
1687340160000,2023-06-21T09:36:00Z,451-1-1-01,0.05,
1687340220000,2023-06-21T09:37:00Z,451-1-1-01,0.05,
1687340280000,2023-06-21T09:38:00Z,451-1-1-01,0.05,
1687340340000,2023-06-21T09:39:00Z,451-1-1-01,0.05,
1687340400000,2023-06-21T09:40:00Z,451-1-1-01,0.05,
1687340460000,2023-06-21T09:41:00Z,451-1-1-01,0.06,
1687340520000,2023-06-21T09:42:00Z,451-1-1-01,0.06,
1687340580000,2023-06-21T09:43:00Z,451-1-1-01,0.05,
1687340640000,2023-06-21T09:44:00Z,451-1-1-01,0.05,
1687340700000,2023-06-21T09:45:00Z,451-1-1-01,0.06,
1687340760000,2023-06-21T09:46:00Z,451-1-1-01,0.06,
1687340820000,2023-06-21T09:47:00Z,451-1-1-01,0.05,
1687340880000,2023-06-21T09:48:00Z,451-1-1-01,0.05,
1687340940000,2023-06-21T09:49:00Z,451-1-1-01,0.05,
1687341000000,2023-06-21T09:50:00Z,451-1-1-01,0.06,
1687341060000,2023-06-21T09:51:00Z,451-1-1-01,0.05,
1687341120000,2023-06-21T09:52:00Z,451-1-1-01,0.05,
1687341180000,2023-06-21T09:53:00Z,451-1-1-01,0.06,
1687341240000,2023-06-21T09:54:00Z,451-1-1-01,0.06,
1687341300000,2023-06-21T09:55:00Z,451-1-1-01,0.06,
1687341360000,2023-06-21T09:56:00Z,451-1-1-01,0.06,
1687341420000,2023-06-21T09:57:00Z,451-1-1-01,0.05,
1687341480000,2023-06-21T09:58:00Z,451-1-1-01,0.06,
1687341540000,2023-06-21T09:59:00Z,451-1-1-01,0.06,
1687341600000,2023-06-21T10:00:00Z,451-1-1-01,0.06,
1687341660000,2023-06-21T10:01:00Z,451-1-1-01,0.05,
1687341720000,2023-06-21T10:02:00Z,451-1-1-01,0.06,
1687341780000,2023-06-21T10:03:00Z,451-1-1-01,0.05,
1687341840000,2023-06-21T10:04:00Z,451-1-1-01,0.04,
1687341900000,2023-06-21T10:05:00Z,451-1-1-01,0.05,
1687341960000,2023-06-21T10:06:00Z,451-1-1-01,0.05,
1687342020000,2023-06-21T10:07:00Z,451-1-1-01,0.05,
1687342080000,2023-06-21T10:08:00Z,451-1-1-01,0.05,
1687342140000,2023-06-21T10:09:00Z,451-1-1-01,0.05,
1687342200000,2023-06-21T10:10:00Z,451-1-1-01,0.06,
1687342260000,2023-06-21T10:11:00Z,451-1-1-01,0.06,
1687342320000,2023-06-21T10:12:00Z,451-1-1-01,0.07,
1687342380000,2023-06-21T10:13:00Z,451-1-1-01,0.06,
1687342440000,2023-06-21T10:14:00Z,451-1-1-01,0.06,
1687342500000,2023-06-21T10:15:00Z,451-1-1-01,0.06,
1687342560000,2023-06-21T10:16:00Z,451-1-1-01,0.07,
1687342620000,2023-06-21T10:17:00Z,451-1-1-01,0.08,
1687342680000,2023-06-21T10:18:00Z,451-1-1-01,0.16,
1687342740000,2023-06-21T10:19:00Z,451-1-1-01,0.2,
1687342800000,2023-06-21T10:20:00Z,451-1-1-01,0.25,
1687342860000,2023-06-21T10:21:00Z,451-1-1-01,0.25,
1687342920000,2023-06-21T10:22:00Z,451-1-1-01,0.17,
1687342980000,2023-06-21T10:23:00Z,451-1-1-01,0.14,
1687343040000,2023-06-21T10:24:00Z,451-1-1-01,0.16,
1687343100000,2023-06-21T10:25:00Z,451-1-1-01,0.22,
1687343160000,2023-06-21T10:26:00Z,451-1-1-01,0.32,
1687343220000,2023-06-21T10:27:00Z,451-1-1-01,0.44,
1687343280000,2023-06-21T10:28:00Z,451-1-1-01,0.47,
1687343340000,2023-06-21T10:29:00Z,451-1-1-01,0.43,
1687343400000,2023-06-21T10:30:00Z,451-1-1-01,0.4,
1687343460000,2023-06-21T10:31:00Z,451-1-1-01,0.34,
1687343520000,2023-06-21T10:32:00Z,451-1-1-01,0.28,
1687343580000,2023-06-21T10:33:00Z,451-1-1-01,0.22,
1687343640000,2023-06-21T10:34:00Z,451-1-1-01,0.19,
1687343700000,2023-06-21T10:35:00Z,451-1-1-01,0.16,
1687343760000,2023-06-21T10:36:00Z,451-1-1-01,0.15,
1687343820000,2023-06-21T10:37:00Z,451-1-1-01,0.13,
1687343880000,2023-06-21T10:38:00Z,451-1-1-01,0.13,
1687343940000,2023-06-21T10:39:00Z,451-1-1-01,0.14,
1687344000000,2023-06-21T10:40:00Z,451-1-1-01,0.3,
1687344060000,2023-06-21T10:41:00Z,451-1-1-01,0.28,
1687344120000,2023-06-21T10:42:00Z,451-1-1-01,0.24,
1687344180000,2023-06-21T10:43:00Z,451-1-1-01,0.21,
1687344240000,2023-06-21T10:44:00Z,451-1-1-01,0.19,
1687344300000,2023-06-21T10:45:00Z,451-1-1-01,0.19,
1687344360000,2023-06-21T10:46:00Z,451-1-1-01,0.18,
1687344420000,2023-06-21T10:47:00Z,451-1-1-01,0.19,
1687344480000,2023-06-21T10:48:00Z,451-1-1-01,0.27,
1687344540000,2023-06-21T10:49:00Z,451-1-1-01,0.31,
1687344600000,2023-06-21T10:50:00Z,451-1-1-01,0.33,
1687344660000,2023-06-21T10:51:00Z,451-1-1-01,0.3,
1687344720000,2023-06-21T10:52:00Z,451-1-1-01,0.15,
1687344780000,2023-06-21T10:53:00Z,451-1-1-01,0.2,
1687344840000,2023-06-21T10:54:00Z,451-1-1-01,0.18,
1687344900000,2023-06-21T10:55:00Z,451-1-1-01,0.16,
1687344960000,2023-06-21T10:56:00Z,451-1-1-01,0.14,
1687345020000,2023-06-21T10:57:00Z,451-1-1-01,0.13,
1687345080000,2023-06-21T10:58:00Z,451-1-1-01,0.13,
1687345140000,2023-06-21T10:59:00Z,451-1-1-01,0.12,
1687345200000,2023-06-21T11:00:00Z,451-1-1-01,0.11,
1687345260000,2023-06-21T11:01:00Z,451-1-1-01,0.11,
1687345320000,2023-06-21T11:02:00Z,451-1-1-01,0.12,
1687345380000,2023-06-21T11:03:00Z,451-1-1-01,0.11,
1687345440000,2023-06-21T11:04:00Z,451-1-1-01,0.11,
1687345500000,2023-06-21T11:05:00Z,451-1-1-01,0.1,
1687345560000,2023-06-21T11:06:00Z,451-1-1-01,0.1,
1687345620000,2023-06-21T11:07:00Z,451-1-1-01,0.1,
1687345680000,2023-06-21T11:08:00Z,451-1-1-01,0.09,
1687345740000,2023-06-21T11:09:00Z,451-1-1-01,0.09,
1687345800000,2023-06-21T11:10:00Z,451-1-1-01,0.09,
1687345860000,2023-06-21T11:11:00Z,451-1-1-01,0.09,
1687345920000,2023-06-21T11:12:00Z,451-1-1-01,0.09,
1687345980000,2023-06-21T11:13:00Z,451-1-1-01,0.09,
1687346040000,2023-06-21T11:14:00Z,451-1-1-01,0.08,
1687346100000,2023-06-21T11:15:00Z,451-1-1-01,0.09,
1687346160000,2023-06-21T11:16:00Z,451-1-1-01,0.09,
1687346220000,2023-06-21T11:17:00Z,451-1-1-01,0.09,
1687346280000,2023-06-21T11:18:00Z,451-1-1-01,0.08,
1687346340000,2023-06-21T11:19:00Z,451-1-1-01,0.07,
1687346400000,2023-06-21T11:20:00Z,451-1-1-01,0.07,
1687346460000,2023-06-21T11:21:00Z,451-1-1-01,0.08,
1687346520000,2023-06-21T11:22:00Z,451-1-1-01,0.07,
1687346580000,2023-06-21T11:23:00Z,451-1-1-01,0.07,
1687346640000,2023-06-21T11:24:00Z,451-1-1-01,0.07,
1687346700000,2023-06-21T11:25:00Z,451-1-1-01,0.08,
1687346760000,2023-06-21T11:26:00Z,451-1-1-01,0.11,
1687346820000,2023-06-21T11:27:00Z,451-1-1-01,0.13,
1687346880000,2023-06-21T11:28:00Z,451-1-1-01,0.12,
1687346940000,2023-06-21T11:29:00Z,451-1-1-01,0.13,
1687347000000,2023-06-21T11:30:00Z,451-1-1-01,0.17,
1687347060000,2023-06-21T11:31:00Z,451-1-1-01,0.18,
1687347120000,2023-06-21T11:32:00Z,451-1-1-01,0.19,
1687347180000,2023-06-21T11:33:00Z,451-1-1-01,0.17,
1687347240000,2023-06-21T11:34:00Z,451-1-1-01,0.17,
1687347300000,2023-06-21T11:35:00Z,451-1-1-01,0.15,
1687347360000,2023-06-21T11:36:00Z,451-1-1-01,0.16,
1687347420000,2023-06-21T11:37:00Z,451-1-1-01,0.13,
1687347480000,2023-06-21T11:38:00Z,451-1-1-01,0.11,
1687347540000,2023-06-21T11:39:00Z,451-1-1-01,0.1,
1687347600000,2023-06-21T11:40:00Z,451-1-1-01,0.1,
1687347660000,2023-06-21T11:41:00Z,451-1-1-01,0.09,
1687347720000,2023-06-21T11:42:00Z,451-1-1-01,0.09,
1687347780000,2023-06-21T11:43:00Z,451-1-1-01,0.09,
1687347840000,2023-06-21T11:44:00Z,451-1-1-01,0.09,
1687347900000,2023-06-21T11:45:00Z,451-1-1-01,0.08,
1687347960000,2023-06-21T11:46:00Z,451-1-1-01,0.08,
1687348020000,2023-06-21T11:47:00Z,451-1-1-01,0.08,
1687348080000,2023-06-21T11:48:00Z,451-1-1-01,0.08,
1687348140000,2023-06-21T11:49:00Z,451-1-1-01,0.06,
1687348200000,2023-06-21T11:50:00Z,451-1-1-01,0.05,
1687348260000,2023-06-21T11:51:00Z,451-1-1-01,0.09,
1687348320000,2023-06-21T11:52:00Z,451-1-1-01,0.16,
1687348380000,2023-06-21T11:53:00Z,451-1-1-01,0.21,
1687348440000,2023-06-21T11:54:00Z,451-1-1-01,0.17,
1687348500000,2023-06-21T11:55:00Z,451-1-1-01,0.2,
1687348560000,2023-06-21T11:56:00Z,451-1-1-01,0.28,
1687348620000,2023-06-21T11:57:00Z,451-1-1-01,0.32,
1687348680000,2023-06-21T11:58:00Z,451-1-1-01,0.4,
1687348740000,2023-06-21T11:59:00Z,451-1-1-01,0.32,
1687348800000,2023-06-21T12:00:00Z,451-1-1-01,0.25,
1687348860000,2023-06-21T12:01:00Z,451-1-1-01,0.21,
1687348920000,2023-06-21T12:02:00Z,451-1-1-01,0.18,
1687348980000,2023-06-21T12:03:00Z,451-1-1-01,0.15,
1687349040000,2023-06-21T12:04:00Z,451-1-1-01,0.14,
1687349100000,2023-06-21T12:05:00Z,451-1-1-01,0.13,
1687349160000,2023-06-21T12:06:00Z,451-1-1-01,0.11,
1687349220000,2023-06-21T12:07:00Z,451-1-1-01,0.16,
1687349280000,2023-06-21T12:08:00Z,451-1-1-01,0.27,
1687349340000,2023-06-21T12:09:00Z,451-1-1-01,0.34,
1687349400000,2023-06-21T12:10:00Z,451-1-1-01,0.4,
1687349460000,2023-06-21T12:11:00Z,451-1-1-01,0.38,
1687349520000,2023-06-21T12:12:00Z,451-1-1-01,0.4,
1687349580000,2023-06-21T12:13:00Z,451-1-1-01,0.37,
1687349640000,2023-06-21T12:14:00Z,451-1-1-01,0.36,
1687349700000,2023-06-21T12:15:00Z,451-1-1-01,0.36,
1687349760000,2023-06-21T12:16:00Z,451-1-1-01,0.34,
1687349820000,2023-06-21T12:17:00Z,451-1-1-01,0.32,
1687349880000,2023-06-21T12:18:00Z,451-1-1-01,0.31,
1687349940000,2023-06-21T12:19:00Z,451-1-1-01,0.26,
1687350000000,2023-06-21T12:20:00Z,451-1-1-01,0.25,
1687350060000,2023-06-21T12:21:00Z,451-1-1-01,0.23,
1687350120000,2023-06-21T12:22:00Z,451-1-1-01,0.22,
1687350180000,2023-06-21T12:23:00Z,451-1-1-01,0.2,
